sitename,address,city,dist,lat,lon
全聯竹北勝利店站,新竹縣竹北市勝利六街36號(近勝利六街與莊敬三路口),新竹縣,竹北市,24.8250699,121.0255733
全聯竹北隘口店站,新竹縣竹北市隘口六街57號(近隘口六街與隘口二路口),新竹縣,竹北市,24.8033601,121.0334473
全家竹北金十興店站,新竹縣竹北市嘉興路498號,新竹縣,竹北市,24.8247299,121.0346106
車太炫自助洗車竹北嘉興店站,新竹縣竹北市嘉興路507號(近嘉興路與十興一街口),新竹縣,竹北市,24.8235919,121.0332361
全家竹北嘉豐店站,新竹縣竹北市嘉豐五路二段79號1樓(近嘉豐五路二段與六家五路一段交叉口),新竹縣,竹北市,24.8089244,121.0258491
HiLife 竹北竹文店站,新竹縣竹北市縣政九路215號(近縣鎮九路/文信路口),新竹縣,竹北市,24.8319118,121.0119218
全聯竹北縣政店站,新竹縣竹北市縣政二路189號(近縣政二路與文愛街口),新竹縣,竹北市,24.8317645,121.0181163
全家竹北縣政店站,新竹縣竹北市縣政二路396號(近縣政二路與縣政二路394巷口),新竹縣,竹北市,24.8277772,121.016649
全家竹東新市店站,新竹縣竹東鎮中央路92號(近中央路與光明路交叉口),新竹縣,竹東鎮,24.7693122,121.0569658
HiLife 竹東巨星店站,新竹縣竹東鎮中興路二段426號(近中興路二段/三重路口),新竹縣,竹東鎮,24.7650465,121.0586797
中油豐興加油站,新竹縣竹東鎮北興路一段40號(近北興路一段與中豐路一段口),新竹縣,竹東鎮,24.7251666,121.0996079
全家竹東上舜店站,新竹縣竹東鎮光明路261號、263號(近光明路與光明路267巷口),新竹縣,竹東鎮,24.7722568,121.0560183
中油竹東加油站,新竹縣竹東鎮東寧路一段2號(近東寧路/中豐路口),新竹縣,竹東鎮,24.722513,121.0964809
Gogoro 竹東長春服務中心站,新竹縣竹東鎮長春路一段280號(近長春路一段與長春路一段287巷口),新竹縣,竹東鎮,24.7359982,121.0894108
中油廣源加油站,新竹縣芎林鄉上山村13鄰富林路三段147號(近富林路三段與文德路口),新竹縣,芎林鄉,24.7710028,121.0765607
7-ELEVEN 宥昌店站,新竹縣芎林鄉文富街100號1樓(近文德路與文富街口),新竹縣,芎林鄉,24.7762939,121.0761605
HiLife 竹縣富林店站,新竹縣芎林鄉文德路51號(近文德路與文山路口),新竹縣,芎林鄉,24.7774658,121.0773233
中油順興加油站,新竹縣湖口鄉八德路一段396號(近中山路/八德路口),新竹縣,湖口鄉,24.8799669,121.036691
7-ELEVEN 宏橋店站,新竹縣湖口鄉工業一路7號(近光復路/工業一路交叉口),新竹縣,湖口鄉,24.8701255,121.0265552
HiLife 湖口德成店站,新竹縣湖口鄉中山路一段506號(近中山路一段與達生八街口),新竹縣,湖口鄉,24.8927987,121.0416505
全聯湖口中山店站,新竹縣湖口鄉中山路一段726、728號(近中山路一段與溪南街口),新竹縣,湖口鄉,24.897564,121.0429333
HiLife 竹縣東光店站,新竹縣湖口鄉光復東路150號(近光復東路與安宅六街口),新竹縣,湖口鄉,24.8697834,121.028571
中油長安加油站,新竹縣湖口鄉湖口村八德路二段461號(近新普科技),新竹縣,湖口鄉,24.8857896,121.0782399
7-ELEVEN 晨希店站,新竹縣湖口鄉榮光路617號(近榮光路/三民路交叉口),新竹縣,湖口鄉,24.865864,120.9970917
全聯新埔中正店站,新竹縣新埔鎮中正路137號(近中正路/楊新路一段路口),新竹縣,新埔鎮,24.8267985,121.08303
中油新庄子加油站,新竹縣新豐鄉重興村新庄路429號(近新庄路與新庄路431巷口),新竹縣,新豐鄉,24.906901,120.9833588
Gogoro 新豐學府門市站,新竹縣新豐鄉學府路59號(近學府街與文昌街口),新竹縣,新豐鄉,24.8732108,120.9981842
全聯關西北平店站,新竹縣關西鎮北平路463、465號(近北平路與民享街口),新竹縣,關西鎮,24.794739,121.17136
中油寶山加油站,新竹縣寶山鄉雙新村寶新路1段65號(近寶新路一段與明湖路口),新竹縣,寶山鄉,24.7635547,120.9879215
三義鄉農會站,苗栗縣三義鄉中正路80號(近中正路與光復路口),苗栗縣,三義鄉,24.4146057,120.7723584
中油三灣加油站,苗栗縣三灣鄉三灣村中正路7-2號(近中正路與三灣南庄道路口),苗栗縣,三灣鄉,24.6482611,120.954602
中油汶水加油站,苗栗縣大湖鄉富興村1鄰水尾41號(近7-ELEVEN新雪霸門市),苗栗縣,大湖鄉,24.448245,120.87373
中油玉泉村加油站,苗栗縣公館鄉玉泉村8鄰玉泉211-3號(近後汶公路與128縣道口),苗栗縣,公館鄉,24.5122393,120.8258798
全聯竹南中正店站,苗栗縣竹南鎮中正路96-1號(近中正路與中正路167巷口),苗栗縣,竹南鎮,24.6839745,120.8752387
中油光騏加油站,苗栗縣竹南鎮公義里公義路2433-10號(近公義路與西濱公路聯絡道口),苗栗縣,竹南鎮,24.7390764,120.9044117
全聯竹南公義店站,苗栗縣竹南鎮公義路1146號(近公義路與大埔一街口),苗栗縣,竹南鎮,24.7121027,120.9021025
中油來來加油站,苗栗縣竹南鎮公館里6鄰公館仔65號(近縱貫公路旁),苗栗縣,竹南鎮,24.6630852,120.8754797
家樂福便利購民族店站,苗栗縣竹南鎮民族街106號(近民族街與博愛街口),苗栗縣,竹南鎮,24.686408,120.8785582
全家竹南崁頂店站,苗栗縣竹南鎮永貞路二段149號(近永貞路二段與崁頂街口),苗栗縣,竹南鎮,24.6904476,120.8852949
全聯竹南光復店站,苗栗縣竹南鎮光復路193巷48號(近光復路193巷與立達街口),苗栗縣,竹南鎮,24.6885565,120.8780229
中油竹苗加油站,苗栗縣竹南鎮頂埔里12鄰中華路378號(近中華路與南隘路一段路口),苗栗縣,竹南鎮,24.715224,120.9213608
全聯竹南龍山店站,苗栗縣竹南鎮龍山路一段260、262號(近龍山路一段與龍安街113巷口),苗栗縣,竹南鎮,24.693832,120.8677929
中油西湖加油站,苗栗縣西湖鄉湖東村埔頂9-3號(近西湖鄉湖東社區活動中心),苗栗縣,西湖鄉,24.5708036,120.7616802
全家卓蘭水梨店站,苗栗縣卓蘭鎮中正路48號(近中正路與昭永路口),苗栗縣,卓蘭鎮,24.3109839,120.8259695
中油苗栗豐富加油站,苗栗縣後龍鎮豐富里造豐路170號(近造豐路與新港三路口),苗栗縣,後龍鎮,24.6018108,120.8300551
全聯苑裡中山店站,苗栗縣苑裡鎮中山路320號(近苑裡國民小學對面),苗栗縣,苑裡鎮,24.447563,120.6551065
全聯苑裡世界店站,苗栗縣苑裡鎮世界路一段91-13號,苗栗縣,苑裡鎮,24.439888,120.657149
中油中苗加油站,苗栗縣苗栗市中正路442號(近大川醫院),苗栗縣,苗栗市,24.5599806,120.821757
家樂福苗栗店站,苗栗縣苗栗市國華路599號(近國華路/英才路口),苗栗縣,苗栗市,24.5734594,120.8177692
千葉火鍋苗栗店站,苗栗縣苗栗市國華路982號(近國華路與國華路1026巷口),苗栗縣,苗栗市,24.5668091,120.8134306
中油通霄加油站,苗栗縣通霄鎮中山路297號(近通霄國中),苗栗縣,通霄鎮,24.4931942,120.6799207
中油大坪加油站,苗栗縣造橋鄉錦水村錦水7-30號(近尖豐公路與長壽街口),苗栗縣,造橋鄉,24.6143213,120.8918739
中油獅潭加油站,苗栗縣獅潭鄉新店村新店9-1號(近內山公路與六份農路口),苗栗縣,獅潭鄉,24.5468184,120.9244772
全聯苗栗銅鑼店站,苗栗縣銅鑼鄉大同路51號(近大同路與文化街口),苗栗縣,銅鑼鄉,24.4894726,120.7865109
中油銅鑼加油站,苗栗縣銅鑼鄉中正路151號(近銅鑼郵局),苗栗縣,銅鑼鄉,24.4880076,120.786936
全家頭份田寮店站,苗栗縣頭份市10鄰自強路二段628號(近自強路二段與環市路一段),苗栗縣,頭份市,24.6825894,120.8823943
中油頭份蘆竹加油站,苗栗縣頭份市中華路444號(近中華路與中民路口),苗栗縣,頭份市,24.6763629,120.8956488
Gogoro 頭份自強門市站,苗栗縣頭份市自強路216號(近自強路與和平路口),苗栗縣,頭份市,24.6867213,120.9052637
中油頭份加油站,苗栗縣頭份市自強路2號(近東園大飯店),苗栗縣,頭份市,24.6904791,120.9125166
中油頭份工業區加油站,苗栗縣頭份市蘆竹里中華路519號(近中華路與中民路口),苗栗縣,頭份市,24.6766038,120.8951852
中油南平路加油站,苗栗縣頭份市蘆竹路270號(近蘆竹路與永貞路一段交叉口),苗栗縣,頭份市,24.6779435,120.8843666
全聯頭份中央店站,苗栗縣頭份鎮中央路706號(近中央路與八德一路305巷口),苗栗縣,頭份鎮,24.6945006,120.8916232
全聯頭份中華店站,苗栗縣頭份鎮中華路818號(近中華路與銀河路280巷口),苗栗縣,頭份鎮,24.6821874,120.9042992
中油中寮加油站,南投縣中寮鄉永平村永平路349-13號(近永平路/永安街口),南投縣,中寮鄉,23.870863,120.777135
全聯南投水里店站,南投縣水里鄉中山路一段271號(近中山路一段/南湖路口),南投縣,水里鄉,23.8070966,120.8518985
中油水里加油站,南投縣水里鄉南光村民生路53號(近水里國中),南投縣,水里鄉,23.7919524,120.8613785
全聯南投名間店站,南投縣名間鄉彰南路46-2號(近南投縣名間鄉戶政事務所),南投縣,名間鄉,23.8389686,120.7025452
中油竹山延平加油站,南投縣竹山鎮延平里集山路二段869號(近集山路二段/保甲路交叉路口),南投縣,竹山鎮,23.7753249,120.7097231
全聯竹山集山店站,南投縣竹山鎮集山路三段227號(近集山路三段/集山路三段301巷),南投縣,竹山鎮,23.7633073,120.7011423
家樂福南投店站,南投縣南投市三和三路21號(近三和三路/公園南街交岔口),南投縣,南投市,23.9056661,120.6891209
中油南崗工業區加油站,南投縣南投市仁和路13號(近南崗三路口/仁和路交叉路口),南投縣,南投市,23.9225484,120.6717184
全聯南投南陽店站,南投縣南投市南陽路452號(近南陽路/彰南路二段口),南投縣,南投市,23.9125595,120.6814809
全聯南投學藝店站,南投縣南投市學藝路27號(近向上公園),南投縣,南投市,23.9500889,120.6887311
中油埔里中山路加油站,南投縣埔里鎮中山路二段141號(近埔里林務局),南投縣,埔里鎮,23.9687825,120.9722234
南投埔里鎮公所站,南投縣埔里鎮中山路二段239號(近警察局埔里分局),南投縣,埔里鎮,23.9665635,120.9692252
全聯埔里中正店站,南投縣埔里鎮中正路597號（近中正路/信義路）,南投縣,埔里鎮,23.9723779,120.9630059
全家埔里牛埔店站,南投縣埔里鎮西安路二段90號(近西安路二段/西安路二段136巷口),南投縣,埔里鎮,23.9895367,120.974386
順發3C草屯店站,南投縣草屯鎮中正路1002號(近中正路/登輝路口),南投縣,草屯鎮,23.988358,120.6876676
中油草屯新豐加油站,南投縣草屯鎮中正路1615號(近中正路/御富路口),南投縣,草屯鎮,23.9996978,120.6899785
全聯草屯中正店站,南投縣草屯鎮中正路557之19-5號(近富功國小),南投縣,草屯鎮,23.9785609,120.6994741
宏佳騰草屯太平店站,南投縣草屯鎮太平路一段180號(近太平路一段/民族路口),南投縣,草屯鎮,23.960386,120.6816484
Gogoro 草屯太平門市站,南投縣草屯鎮太平路二段66號(近太平路二段78巷),南投縣,草屯鎮,23.9709338,120.6831859
全聯南投草屯店站,南投縣草屯鎮信義街368號(近忠孝街/信義街交叉路口),南投縣,草屯鎮,23.9829217,120.6799452
山隆草屯加油站,南投縣草屯鎮敦和里博愛路642號(近博愛路/芬草路一段口),南投縣,草屯鎮,23.9870969,120.679379
HiLife 南投國姓店站,南投縣國姓鄉中正路一段100之1號(近台3線/線道136口),南投縣,國姓鄉,24.0236989,120.8262454
台灣聯通日月潭中興場站,南投縣魚池鄉中山路163號( 近日月潭水社遊客中心),南投縣,魚池鄉,23.8665226,120.9113168
中油鹿谷加油站,南投縣鹿谷鄉鹿谷村中正路二段137號(近台電鹿谷服務所),南投縣,鹿谷鄉,23.747982,120.7524032
全聯南投集集店站,南投縣集集鎮民生路9-21號(近民生路/民生五街口),南投縣,集集鎮,23.8277573,120.7934724
中油集集加油站,南投縣集集鎮林尾里民生路317號(近山腳巷/林尾路口),南投縣,集集鎮,23.8261594,120.7756233
台糖儒林加油站,彰化縣二林鎮仁愛路175號(近仁愛路/二溪路交叉口),彰化縣,二林鎮,23.90295,120.3742192
中油二林加油站,彰化縣二林鎮豐田里二溪路一段212號(近二林國小),彰化縣,二林鎮,23.9023828,120.3735179
7-ELEVEN 明城店站,彰化縣大城鄉東城村北平路76號(近大城郵局),彰化縣,大城鄉,23.8557223,120.3219921
中油大城加油站,彰化縣大城鄉魚寮路50號(近大城鄉玄天宮),彰化縣,大城鄉,23.8638131,120.3296095
7-ELEVEN 寶斗店站,彰化縣北斗鎮復興路281號(近心動廣場),彰化縣,北斗鎮,23.8784617,120.5278865
全聯永靖中山店站,彰化縣永靖鄉永社路291號(近中油永靖站),彰化縣,永靖鄉,23.9169431,120.5458516
中油田中加油站,彰化縣田中鎮員集路一段783號(近員集路一段/興工路口),彰化縣,田中鎮,23.8500637,120.5906857
台灣高鐵彰化站,彰化縣田中鎮站區路二段99號(近高鐵二路二段/大社路二段口),彰化縣,田中鎮,23.8740109,120.5752354
全聯田中新福店站,彰化縣田中鎮福安路285號(近福安路/福安路292巷),彰化縣,田中鎮,23.8634739,120.587349
7-ELEVEN 田正店站,彰化縣田尾鄉中山路一段191號(近中山路/中正路口),彰化縣,田尾鄉,23.8874367,120.5245374
全聯彰化竹塘店站,彰化縣竹塘鄉中興街57巷22號(近中興街/中興街57巷),彰化縣,竹塘鄉,23.8589601,120.4263429
全聯彰化伸港店站,彰化縣伸港鄉新港路311號(近彰化農田水利會伸港工作站),彰化縣,伸港鄉,24.1490658,120.4871087
全家秀水好水店站,彰化縣秀水鄉福安村22鄰彰水路二段628號(近彰水路二段/彰水路二段620巷口),彰化縣,秀水鄉,24.0321342,120.4982873
中油和美加油站,彰化縣和美鎮和東里彰美路五段85號(近彰美路五段/孝文路交叉路口),彰化縣,和美鎮,24.106767,120.502605
7-ELEVEN 和峰店站,彰化縣和美鎮道周路279號(近道周路/愛國路交岔口),彰化縣,和美鎮,24.1066305,120.4991388
福懋新美加油站,彰化縣和美鎮彰美路二段232號(近彰美路/東發路交叉口),彰化縣,和美鎮,24.0958458,120.5290982
宏佳騰和美德美店站,彰化縣和美鎮德美路241號(近德美路/美寮路二段口),彰化縣,和美鎮,24.1131172,120.501868
全聯彰化社頭店站,彰化縣社頭鄉民生路702號(近民生路/員集路二段74巷口),彰化縣,社頭鄉,23.8960383,120.5891354
中油社頭加油站,彰化縣社頭鄉員集路二段583號(近中華電信社頭服務中心),彰化縣,社頭鄉,23.9045782,120.5836374
中油芬園加油站,彰化縣芬園鄉彰南路四段354號(近芬園鄉農會),彰化縣,芬園鄉,24.0186614,120.6274943
HiLife 彰縣彰花店站,彰化縣花壇鄉中山路一段72號(近中山路一段/中橋街交叉口),彰化縣,花壇鄉,24.0114566,120.5522023
中油芳苑加油站,彰化縣芳苑鄉仁愛村斗苑路10號(近西部濱海公路),彰化縣,芳苑鄉,23.9257073,120.3166287
中油員林加油站,彰化縣員林市三多里中山路二段495號(近玉山銀行員林分行),彰化縣,員林市,23.9714023,120.5712629
全聯彰化員林店站,彰化縣員林市三和里三民東街359號(近員林國小),彰化縣,員林市,23.9608506,120.582454
山隆員林加油站,彰化縣員林市三義里21鄰中山路1段399號(近中山路一段/惠明街口),彰化縣,員林市,23.9427813,120.5613698
Gogoro 員林中山門市站,彰化縣員林市中山路一段578號(近中山路一段/三義街),彰化縣,員林市,23.954604,120.568537
宏佳騰彰化員林店站,彰化縣員林市中山路二段386號(近中山路二段/大同路二段口),彰化縣,員林市,23.968901,120.571678
全聯彰化育英店站,彰化縣員林市育英路600號(近育英路/大同路二段口),彰化縣,員林市,23.9693419,120.5738496
7-ELEVEN 家和店站,彰化縣員林市員集路二段216號(近中油饒明站/饒明國小),彰化縣,員林市,23.9409612,120.576479
全聯員林浮圳店站,彰化縣員林市浮圳路二段135號(近浮圳路二段/員林大道三段口),彰化縣,員林市,23.9674034,120.5833406
車麗屋彰化員林店站,彰化縣員林鎮莒光路555號(近莒光路/台鳳路),彰化縣,員林鎮,23.9641882,120.5664267
中油埔心加油站,彰化縣埔心鄉瓦北村員鹿路一段421號(近台76快速道路),彰化縣,埔心鄉,23.9532022,120.5534529
全聯埔心東明店站,彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口),彰化縣,埔心鄉,23.9545785,120.5626722
中油埔鹽加油站,彰化縣埔鹽鄉好修村員鹿路二段99號(近員鹿路二段/中山路口),彰化縣,埔鹽鄉,24.0048316,120.4605722
7-ELEVEN 埤頭店站,彰化縣埤頭鄉彰水路3段5鄰537號(近埤頭國中),彰化縣,埤頭鄉,23.8808021,120.4588523
Gogoro 鹿港民族門市站,彰化縣鹿港鎮民族路83號(近民族路/民族路108巷口),彰化縣,鹿港鎮,24.05558,120.436272
全聯鹿港長安店站,彰化縣鹿港鎮長安路200號(近長安路/港后路口),彰化縣,鹿港鎮,24.0607976,120.4435705
全聯鹿港彰頂店站,彰化縣鹿港鎮頂草路一段25號(近頂番派出所),彰化縣,鹿港鎮,24.0869003,120.4802924
全聯鹿港鹿草店站,彰化縣鹿港鎮鹿草路一段487巷11號(近彰化縣政府消防局第三大隊鹿鳴分隊),彰化縣,鹿港鎮,24.0661204,120.4366789
全聯彰化鹿港店站,彰化縣鹿港鎮復興路210號(近復興路/育民街口),彰化縣,鹿港鎮,24.0548932,120.438425
7-ELEVEN 明道店站,彰化縣溪州鄉中山路四段627號(近彰182線),彰化縣,溪州鄉,23.8692677,120.5131995
全聯彰化溪州店站,彰化縣溪州鄉忠孝路5號(近溪州國中),彰化縣,溪州鄉,23.8496574,120.4934945
中油溪州加油站,彰化縣溪州鄉溪州村中山路三段6號(近溪洲森林公園),彰化縣,溪州鄉,23.8519246,120.4889291
台糖糖友加油站,彰化縣溪湖鎮彰水路二段820號(近溪湖糖廠),彰化縣,溪湖鎮,23.9524769,120.4815996
山隆彰化加油站,彰化縣彰化市中山路一段66號(近中山路一段/中山路一段51巷口),彰化縣,彰化市,24.0540474,120.5340055
Gogoro 彰化中山門市站,彰化縣彰化市中山路二段437號(近台灣電力公司),彰化縣,彰化市,24.0767759,120.5440666
HiLife 彰化國聖店站,彰化縣彰化市中山路三段706號(近國聖國小),彰化縣,彰化市,24.0945993,120.56947
台亞彰化中央路加油站,彰化縣彰化市中央路292號(近彰化中央路郵局),彰化縣,彰化市,24.0682991,120.5263107
全聯彰化彰安店站,彰化縣彰化市中正路二段828號1樓(近彰化縣警察局),彰化縣,彰化市,24.0645696,120.5342047
7-ELEVEN 巨峰店站,彰化縣彰化市天祥路359號(近天祥路/雲長路交叉路口),彰化縣,彰化市,24.0615314,120.5332522
千葉火鍋彰化店站,彰化縣彰化市四維路69巷15號(近四維路/四維路69巷口),彰化縣,彰化市,24.0659575,120.5361626
全聯彰化自強南店站,彰化縣彰化市自強南路589號(近自強南路/公益街口),彰化縣,彰化市,24.0787496,120.5305585
中油彰化加油站,彰化縣彰化市和調里中山路三段27號(近彰化師大附工),彰化縣,彰化市,24.0848173,120.5536573
家樂福彰化店站,彰化縣彰化市金馬路二段321號(近金馬路/東谷路),彰化縣,彰化市,24.0945919,120.5423964
車麗屋彰化金馬店站,彰化縣彰化市金馬路三段198號(近金馬路三段188巷),彰化縣,彰化市,24.0866351,120.5319167
宏佳騰彰化金馬店站,彰化縣彰化市金馬路三段623號(近金馬路三段/彰草路口),彰化縣,彰化市,24.0759889,120.5310917
中油國聖加油站,彰化縣彰化市國聖里中山路三段708號(近中山路三段/金馬東路口),彰化縣,彰化市,24.0947343,120.5696792
全聯彰化進德店站,彰化縣彰化市進德路49巷35號(近進德路49巷/竹和路口),彰化縣,彰化市,24.0845409,120.5573256
福懋彰益加油站,彰化縣彰化市彰鹿路180號(近彰鹿路/秀安路交叉口),彰化縣,彰化市,24.0534966,120.5090249
福懋益民加油站,彰化縣彰化市彰鹿路45號(近彰鹿路/彰馬路交叉口),彰化縣,彰化市,24.0614944,120.5176506
全聯彰化福興店站,彰化縣福興鄉沿海路5段363號(近沿海路/福興路口),彰化縣,福興鄉,24.0506662,120.4310668
新竹士林市場站,新竹市北區士林里東大路二段477號(近東大路二段與境福街口),新竹市,北區士,24.820805,120.9601238
HiLife 新竹竹諺店站,新竹市北區中華路三段88號(近中華路三段/林森路口),新竹市,北區中,24.7969846,120.9613475
Gogoro 新竹北大店站,新竹市北區北大路321號(近中正棒球場),新竹市,北區北,24.805838,120.9621526
宏佳騰新竹北大店站,新竹市北區北大路350號(近北大路與少年街口),新竹市,北區北,24.8057321,120.9613837
竹光國民運動中心站,新竹市北區竹光路325號(近竹光路與經國路二段438巷路口),新竹市,北區竹,24.8076074,120.9538899
全家新竹遠百店站,新竹市北區西門街101號1樓(近西門街與勝利路口),新竹市,北區,24.8016235,120.9639984
7-ELEVEN 冠盈店站,新竹市北區西濱路一段286號(近西濱路一段與延濱路口),新竹市,北區,24.8355202,120.9293534
7-ELEVEN 聖華店站,新竹市北區西濱路一段399號(近西濱路一段與興濱路口),新竹市,北區,24.8409823,120.9322936
全家新竹金鵬店站,新竹市北區延平路一段388號1樓(近延平路一段與成功路口),新竹市,北區延,24.8051959,120.9492223
中油南寮加油站,新竹市北區東大路四段292號(近新竹17公里海岸風景區),新竹市,北區東,24.8455678,120.9280799
新竹南寮市場站,新竹市北區東大路四段32號(近東大路四段與延平路三段路口),新竹市,北區東,24.8414741,120.9362432
全聯新竹武陵店站,新竹市北區武陵路157-1號(近武陵路/湳中街口),新竹市,北區武,24.8205933,120.9677462
國軍新竹地區醫院站,新竹市北區武陵路3號(近急診室路口),新竹市,北區武,24.8161603,120.96212
全家新竹武東店站,新竹市北區武陵路71號1樓,新竹市,北區武,24.8182899,120.965785
大潤發新竹湳雅店站,新竹市北區湳雅街95號(近湳雅街/光華街口),新竹市,北區湳,24.818556,120.9709257
車麗屋新竹中華店站,新竹市東區中華路一段208號(近中華路一段與中華路一段204巷口),新竹市,東區中,24.814128,120.9910578
新竹國賓大飯店站,新竹市東區中華路二段188號(近國賓飯店地下停車場出口),新竹市,東區中,24.8064522,120.9782407
西歐新竹中華加油站,新竹市東區中華路二段59號(近新竹高工),新竹市,東區中,24.8083832,120.9820194
南山人壽新竹科技大樓站,新竹市東區公道五路二段176號(近新竹美麗信酒店),新竹市,東區公,24.7996446,121.0051861
Gogoro 東區民權服務中心站,新竹市東區民權路38號(近中央路/民權路口),新竹市,東區民,24.8063789,120.9765202
新科國民運動中心站,新竹市東區光復路1段89巷90號(近新竹市立新科國民中學),新竹市,東區光,24.7920609,120.993378
寶立發彩券行站,新竹市東區光復路一段659號(近光復路一段與科學園路口),新竹市,東區光,24.7867915,121.0103628
Nova 資訊廣場新竹店站,新竹市東區光復路二段194巷3號(近國立清華大學),新竹市,東區光,24.7942396,121.0004026
HiLife 新竹竹亮店站,新竹市東區光復路二段962號(近市立體育場),新竹市,東區光,24.8037112,120.9799342
新竹竹蓮市場站,新竹市東區竹蓮街15號(近竹蓮街與竹蓮街26巷口),新竹市,東區竹,24.7969615,120.9717992
大潤發新竹忠孝店站,新竹市東區忠孝路300號(大潤發忠孝店室內機車停車場),新竹市,東區忠,24.8044796,120.9846409
中油新竹明湖加油站,新竹市東區明湖路1036號(近明湖路與明湖路1229巷口),新竹市,東區明,24.7679869,120.9781947
全家新竹五福店站,新竹市東區明湖路1255號1樓(近明湖路與花園新城街口),新竹市,東區明,24.7675853,120.9798002
Gogoro 新竹東勝門市站,新竹市東區東勝街5號(近東勝街與新光路口),新竹市,東區東,24.8032943,120.988928
全聯新竹金山店站,新竹市東區金山七街20號(近金山街與金山七街口),新竹市,東區金,24.7783815,121.0201208
全家新竹金元寶店站,新竹市東區金山九街68號1樓(近金山九街與金山忠街口),新竹市,東區金,24.7771361,121.0207907
順發3C新竹店站,新竹市東區金城一路7號(近金城一路與光復路二段口),新竹市,東區金,24.7936524,121.0015616
HiLife 新竹竹高店站,新竹市東區高峰路1號(近高峰路/寶山路口),新竹市,東區高,24.7941605,120.9728639
迪卡儂新竹店站,新竹市東區慈雲路126號(一樓機車停車場)(近埔頂二路與慈雲路口),新竹市,東區慈,24.7917081,121.0124341
台亞經國路一加油站,新竹市東區經國路一段243號(近公道五路三段/經國路一段路口),新竹市,東區經,24.814786,120.985103
順發3C新竹經國店站,新竹市東區經國路一段468、470號(近經國路一段與由美三街22巷6弄口),新竹市,東區經,24.8147473,120.978728
全家新竹綠光店站,新竹市東區綠水路63號1樓及地下室(近綠水路與園後街66巷口),新竹市,東區綠,24.8005767,120.9838144
全聯新竹龍山店站,新竹市東區龍山西路100號(近龍山西路與立鵬路口),新竹市,東區龍,24.7906012,121.0102064
全家新竹龍山店站,新竹市東區龍山東路228號1樓(龍山東路與龍山東一街口),新竹市,東區龍,24.7887604,121.0123171
全聯關新西店站,新竹市東區關新里關新西街163、165號(近關東路與關東路376巷口),新竹市,東區關,24.7890106,121.0199455
鼎盛十里關新店站,新竹市東區關新東路199號(近關新東路與關新二街口),新竹市,東區關,24.7849155,121.0195893
Gogoro 新竹關新服務中心站,新竹市東區關新路215號,新竹市,東區關,24.7882254,121.0195133
中油百祥加油站,新竹市香山區中華路五段111號(近新竹市香山高中),新竹市,香山區,24.786978,120.926352
全家新竹中華店站,新竹市香山區五福路二段776﹑778號(近五福路二段與明德路口),新竹市,香山區,24.7569748,120.9522609
7-ELEVEN 岦湖店站,新竹市香山區內湖路138號(近內湖國小),新竹市,香山區,24.7418238,120.9059448
全家新竹濱海店站,新竹市香山區西濱路二段６０１號,新竹市,香山區,24.7798216,120.9302603
全聯新竹大庄店站,新竹市香山區香北路58號(近莊敬街與香北路交岔口),新竹市,香山區,24.792337,120.9281201
中油奕承加油站,新竹市香山區景觀大道830號(近景觀大道與柴橋路口),新竹市,香山區,24.7602698,120.9581182
中油二崙加油站,雲林縣二崙鄉中山路一段102號(近中山路一段/中山路一段100巷口),雲林縣,二崙鄉,23.7737702,120.4172736
中油口湖加油站,雲林縣口湖鄉中正路一段99號(近雲林縣口湖鄉衛生所),雲林縣,口湖鄉,23.5821431,120.1850071
中油土庫加油站,雲林縣土庫鎮建國路131號(近建國路/光明路口),雲林縣,土庫鎮,23.6787679,120.3934922
宏佳騰斗六中山店站,雲林縣斗六市中山路388號(近中山路/中山路390巷口),雲林縣,斗六市,23.69898,120.5380551
全家斗六新中興店站,雲林縣斗六市中興路30號(近中興路/北環路口),雲林縣,斗六市,23.7236408,120.5817983
全聯斗六西平店站,雲林縣斗六市西平路248號(近台電雲林區營業處),雲林縣,斗六市,23.7122284,120.5354293
7-ELEVEN 朱丹灣店站,雲林縣斗六市西平路362號(近西平路/斗六西二路口),雲林縣,斗六市,23.7159527,120.5303481
中油雅虎加油站,雲林縣斗六市西平路776號(近西平路/雲科路三段口),雲林縣,斗六市,23.7265456,120.5236827
Gogoro 斗六明德北門市站,雲林縣斗六市明德北路二段350號(近斗六棒球場),雲林縣,斗六市,23.715315,120.5349033
全聯雲林斗六店站,雲林縣斗六市林投里莊敬路43號(近中山紀念公園),雲林縣,斗六市,23.7038635,120.5506309
雲林縣環保局站,雲林縣斗六市雲林路一段170號(近鎮西國小),雲林縣,斗六市,23.7075263,120.5377215
家樂福斗六店站,雲林縣斗六市雲林路二段297號(近雲林縣政府),雲林縣,斗六市,23.7017605,120.5298637
中油斗六加油站,雲林縣斗六市雲林路二段334號(近雲林縣政府),雲林縣,斗六市,23.7008462,120.5276245
福懋大學加油站,雲林縣斗六市鎮東里大學路1段263號(近大學路一段/中華路交叉口),雲林縣,斗六市,23.7118702,120.5569033
全聯雲林斗南店站,雲林縣斗南鎮中山路32巷6號(近斗南火車站),雲林縣,斗南鎮,23.6741509,120.4803564
中油斗南中興路加油站,雲林縣斗南鎮中興路201號(近中興路/中昌街口),雲林縣,斗南鎮,23.6776797,120.463261
